condition_id,test_file,reference_file,heatmap_file,Q,proc_time,Q_subj,part_id_scene
Foliage_ColorFringes_l3_10_noise,datasets/AR-DAVID/Foliage_ColorFringes_Level003.mp4,datasets/AR-DAVID/Foliage_reference_Level001.mp4,,6.295149803161621,17.116819858551025,6.2504807,4
Foliage_Contrast_l2_100_flat,datasets/AR-DAVID/Foliage_Contrast_Level002.mp4,datasets/AR-DAVID/Foliage_reference_Level001.mp4,,9.936748504638672,15.35951566696167,9.670667,4
Foliage_Contrast_l2_10_flat,datasets/AR-DAVID/Foliage_Contrast_Level002.mp4,datasets/AR-DAVID/Foliage_reference_Level001.mp4,,9.741655349731445,16.65701913833618,9.658291,4
Foliage_Contrast_l2_100_leaves,datasets/AR-DAVID/Foliage_Contrast_Level002.mp4,datasets/AR-DAVID/Foliage_reference_Level001.mp4,,9.942627906799316,16.506924390792847,10.122199,4
Foliage_Contrast_l2_10_leaves,datasets/AR-DAVID/Foliage_Contrast_Level002.mp4,datasets/AR-DAVID/Foliage_reference_Level001.mp4,,9.753180503845215,17.0791118144989,10.275014,4
Foliage_Contrast_l2_100_noise,datasets/AR-DAVID/Foliage_Contrast_Level002.mp4,datasets/AR-DAVID/Foliage_reference_Level001.mp4,,9.936925888061523,17.045676469802856,9.925655,4
Foliage_Contrast_l2_10_noise,datasets/AR-DAVID/Foliage_Contrast_Level002.mp4,datasets/AR-DAVID/Foliage_reference_Level001.mp4,,9.743581771850586,16.867276668548584,10.504051,4
Foliage_Contrast_l3_100_flat,datasets/AR-DAVID/Foliage_Contrast_Level003.mp4,datasets/AR-DAVID/Foliage_reference_Level001.mp4,,9.834711074829102,15.638771295547485,10.354946,4
Foliage_Contrast_l3_10_flat,datasets/AR-DAVID/Foliage_Contrast_Level003.mp4,datasets/AR-DAVID/Foliage_reference_Level001.mp4,,8.953653335571289,16.104222536087036,9.408188,4
Foliage_Contrast_l3_100_leaves,datasets/AR-DAVID/Foliage_Contrast_Level003.mp4,datasets/AR-DAVID/Foliage_reference_Level001.mp4,,9.849957466125488,16.293009042739868,9.696335,4
Foliage_Contrast_l3_10_leaves,datasets/AR-DAVID/Foliage_Contrast_Level003.mp4,datasets/AR-DAVID/Foliage_reference_Level001.mp4,,9.019956588745117,16.14071249961853,9.214516,4
Foliage_Contrast_l3_100_noise,datasets/AR-DAVID/Foliage_Contrast_Level003.mp4,datasets/AR-DAVID/Foliage_reference_Level001.mp4,,9.835179328918457,16.626277923583984,9.988366,4
Foliage_Contrast_l3_10_noise,datasets/AR-DAVID/Foliage_Contrast_Level003.mp4,datasets/AR-DAVID/Foliage_reference_Level001.mp4,,8.964540481567383,16.425057888031006,10.1044855,4
Foliage_Dither_l2_100_flat,datasets/AR-DAVID/Foliage_Dither_Level002.mp4,datasets/AR-DAVID/Foliage_reference_Level001.mp4,,9.93476676940918,19.801548719406128,9.466753,4
Foliage_Dither_l2_10_flat,datasets/AR-DAVID/Foliage_Dither_Level002.mp4,datasets/AR-DAVID/Foliage_reference_Level001.mp4,,9.813055992126465,18.583195686340332,9.782372,4
Foliage_Dither_l2_100_leaves,datasets/AR-DAVID/Foliage_Dither_Level002.mp4,datasets/AR-DAVID/Foliage_reference_Level001.mp4,,9.939614295959473,18.569700479507446,9.875288,4
Foliage_Dither_l2_10_leaves,datasets/AR-DAVID/Foliage_Dither_Level002.mp4,datasets/AR-DAVID/Foliage_reference_Level001.mp4,,9.817811012268066,18.637323141098022,9.582352,4
Foliage_Dither_l2_100_noise,datasets/AR-DAVID/Foliage_Dither_Level002.mp4,datasets/AR-DAVID/Foliage_reference_Level001.mp4,,9.93491268157959,17.485334157943726,9.781255,4
Foliage_Dither_l2_10_noise,datasets/AR-DAVID/Foliage_Dither_Level002.mp4,datasets/AR-DAVID/Foliage_reference_Level001.mp4,,9.813820838928223,18.707699298858643,9.8002615,4
Foliage_Dither_l3_100_flat,datasets/AR-DAVID/Foliage_Dither_Level003.mp4,datasets/AR-DAVID/Foliage_reference_Level001.mp4,,9.707439422607422,18.719784259796143,10.016329,4
Foliage_Dither_l3_10_flat,datasets/AR-DAVID/Foliage_Dither_Level003.mp4,datasets/AR-DAVID/Foliage_reference_Level001.mp4,,9.290684700012207,18.48867130279541,9.108956,4
Foliage_Dither_l3_100_leaves,datasets/AR-DAVID/Foliage_Dither_Level003.mp4,datasets/AR-DAVID/Foliage_reference_Level001.mp4,,9.726781845092773,18.070053100585938,10.439892,4
Foliage_Dither_l3_10_leaves,datasets/AR-DAVID/Foliage_Dither_Level003.mp4,datasets/AR-DAVID/Foliage_reference_Level001.mp4,,9.305073738098145,19.723913192749023,9.068607,4
Foliage_Dither_l3_100_noise,datasets/AR-DAVID/Foliage_Dither_Level003.mp4,datasets/AR-DAVID/Foliage_reference_Level001.mp4,,9.708015441894531,19.290231466293335,9.317868,4
Foliage_Dither_l3_10_noise,datasets/AR-DAVID/Foliage_Dither_Level003.mp4,datasets/AR-DAVID/Foliage_reference_Level001.mp4,,9.292990684509277,20.553613424301147,9.522558,4
Foliage_LSNU_l2_100_flat,datasets/AR-DAVID/Foliage_LSNU_Level002.mp4,datasets/AR-DAVID/Foliage_reference_Level001.mp4,,9.730433464050293,16.126782178878784,9.249913,4
Foliage_LSNU_l2_10_flat,datasets/AR-DAVID/Foliage_LSNU_Level002.mp4,datasets/AR-DAVID/Foliage_reference_Level001.mp4,,9.473691940307617,16.164764881134033,10.048667,4
Foliage_LSNU_l2_100_leaves,datasets/AR-DAVID/Foliage_LSNU_Level002.mp4,datasets/AR-DAVID/Foliage_reference_Level001.mp4,,9.747328758239746,17.7525532245636,10.952923,4
Foliage_LSNU_l2_10_leaves,datasets/AR-DAVID/Foliage_LSNU_Level002.mp4,datasets/AR-DAVID/Foliage_reference_Level001.mp4,,9.479540824890137,16.9952073097229,9.930129,4
Foliage_LSNU_l2_100_noise,datasets/AR-DAVID/Foliage_LSNU_Level002.mp4,datasets/AR-DAVID/Foliage_reference_Level001.mp4,,9.730929374694824,18.946000337600708,9.848145,4
Foliage_LSNU_l2_10_noise,datasets/AR-DAVID/Foliage_LSNU_Level002.mp4,datasets/AR-DAVID/Foliage_reference_Level001.mp4,,9.474616050720215,15.756772994995117,10.113357,4
Foliage_LSNU_l3_100_flat,datasets/AR-DAVID/Foliage_LSNU_Level003.mp4,datasets/AR-DAVID/Foliage_reference_Level001.mp4,,9.500221252441406,18.1431405544281,9.870301,4
Foliage_LSNU_l3_10_flat,datasets/AR-DAVID/Foliage_LSNU_Level003.mp4,datasets/AR-DAVID/Foliage_reference_Level001.mp4,,9.066093444824219,17.177185773849487,9.458764,4
Foliage_LSNU_l3_100_leaves,datasets/AR-DAVID/Foliage_LSNU_Level003.mp4,datasets/AR-DAVID/Foliage_reference_Level001.mp4,,9.529586791992188,17.77917790412903,10.233936,4
Foliage_LSNU_l3_10_leaves,datasets/AR-DAVID/Foliage_LSNU_Level003.mp4,datasets/AR-DAVID/Foliage_reference_Level001.mp4,,9.0758638381958,16.835897207260132,9.656389,4
Foliage_LSNU_l3_100_noise,datasets/AR-DAVID/Foliage_LSNU_Level003.mp4,datasets/AR-DAVID/Foliage_reference_Level001.mp4,,9.501081466674805,19.549620151519775,10.135033,4
Foliage_LSNU_l3_10_noise,datasets/AR-DAVID/Foliage_LSNU_Level003.mp4,datasets/AR-DAVID/Foliage_reference_Level001.mp4,,9.067638397216797,17.67019772529602,9.959687,4
Foliage_WGNU_l2_100_flat,datasets/AR-DAVID/Foliage_WGNU_Level002.mp4,datasets/AR-DAVID/Foliage_reference_Level001.mp4,,9.204418182373047,16.020636796951294,8.603721,4
Foliage_WGNU_l2_10_flat,datasets/AR-DAVID/Foliage_WGNU_Level002.mp4,datasets/AR-DAVID/Foliage_reference_Level001.mp4,,8.528636932373047,16.944661378860474,8.456164,4
Foliage_WGNU_l2_100_leaves,datasets/AR-DAVID/Foliage_WGNU_Level002.mp4,datasets/AR-DAVID/Foliage_reference_Level001.mp4,,9.24613094329834,18.234702587127686,8.862357,4
Foliage_WGNU_l2_10_leaves,datasets/AR-DAVID/Foliage_WGNU_Level002.mp4,datasets/AR-DAVID/Foliage_reference_Level001.mp4,,8.544898986816406,16.785125732421875,9.206599,4
Foliage_WGNU_l2_100_noise,datasets/AR-DAVID/Foliage_WGNU_Level002.mp4,datasets/AR-DAVID/Foliage_reference_Level001.mp4,,9.205628395080566,15.437272548675537,9.116177,4
Foliage_WGNU_l2_10_noise,datasets/AR-DAVID/Foliage_WGNU_Level002.mp4,datasets/AR-DAVID/Foliage_reference_Level001.mp4,,8.531205177307129,17.21728014945984,8.973619,4
Foliage_WGNU_l3_100_flat,datasets/AR-DAVID/Foliage_WGNU_Level003.mp4,datasets/AR-DAVID/Foliage_reference_Level001.mp4,,8.828125953674316,18.244367837905884,7.26217,4
Foliage_WGNU_l3_10_flat,datasets/AR-DAVID/Foliage_WGNU_Level003.mp4,datasets/AR-DAVID/Foliage_reference_Level001.mp4,,8.076944351196289,16.37976861000061,8.058093,4
Foliage_WGNU_l3_100_leaves,datasets/AR-DAVID/Foliage_WGNU_Level003.mp4,datasets/AR-DAVID/Foliage_reference_Level001.mp4,,8.884836196899414,16.873711824417114,7.8716016,4
Foliage_WGNU_l3_10_leaves,datasets/AR-DAVID/Foliage_WGNU_Level003.mp4,datasets/AR-DAVID/Foliage_reference_Level001.mp4,,8.093101501464844,16.957467079162598,8.015831,4
Foliage_WGNU_l3_100_noise,datasets/AR-DAVID/Foliage_WGNU_Level003.mp4,datasets/AR-DAVID/Foliage_reference_Level001.mp4,,8.829769134521484,16.825866222381592,7.566734,4
Foliage_WGNU_l3_10_noise,datasets/AR-DAVID/Foliage_WGNU_Level003.mp4,datasets/AR-DAVID/Foliage_reference_Level001.mp4,,8.079488754272461,15.459968328475952,7.8703985,4
Messaging_Blur_l2_100_flat,datasets/AR-DAVID/Messaging_Blur_Level002.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,8.896331787109375,10.066260814666748,7.230526,5
Messaging_Blur_l2_10_flat,datasets/AR-DAVID/Messaging_Blur_Level002.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,8.357536315917969,9.675076723098755,7.022331,5
Messaging_Blur_l2_100_leaves,datasets/AR-DAVID/Messaging_Blur_Level002.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,8.937621116638184,9.957961797714233,7.177606,5
Messaging_Blur_l2_10_leaves,datasets/AR-DAVID/Messaging_Blur_Level002.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,8.369888305664062,9.509721279144287,6.8237495,5
Messaging_Blur_l2_100_noise,datasets/AR-DAVID/Messaging_Blur_Level002.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,8.897526741027832,9.417341947555542,7.00211,5
Messaging_Blur_l2_10_noise,datasets/AR-DAVID/Messaging_Blur_Level002.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,8.359506607055664,9.753149032592773,7.6769905,5
Messaging_Blur_l3_100_flat,datasets/AR-DAVID/Messaging_Blur_Level003.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,8.61175537109375,9.651657581329346,5.273715,5
Messaging_Blur_l3_10_flat,datasets/AR-DAVID/Messaging_Blur_Level003.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,8.017993927001953,9.54719066619873,5.052296,5
Messaging_Blur_l3_100_leaves,datasets/AR-DAVID/Messaging_Blur_Level003.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,8.65688705444336,9.41662311553955,4.881472,5
Messaging_Blur_l3_10_leaves,datasets/AR-DAVID/Messaging_Blur_Level003.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,8.032247543334961,10.859919309616089,4.994972,5
Messaging_Blur_l3_100_noise,datasets/AR-DAVID/Messaging_Blur_Level003.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,8.61306095123291,9.326982736587524,5.286647,5
Messaging_Blur_l3_10_noise,datasets/AR-DAVID/Messaging_Blur_Level003.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,8.020275115966797,9.4173903465271,5.2688365,5
Messaging_ColorFringes_l2_100_flat,datasets/AR-DAVID/Messaging_ColorFringes_Level002.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,8.903558731079102,9.989836692810059,6.690096,5
Messaging_ColorFringes_l2_10_flat,datasets/AR-DAVID/Messaging_ColorFringes_Level002.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,8.377769470214844,9.633468627929688,6.4754457,5
Messaging_ColorFringes_l2_100_leaves,datasets/AR-DAVID/Messaging_ColorFringes_Level002.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,8.94343090057373,9.434887170791626,6.292633,5
Messaging_ColorFringes_l2_10_leaves,datasets/AR-DAVID/Messaging_ColorFringes_Level002.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,8.392029762268066,9.413911581039429,7.1881747,5
Messaging_ColorFringes_l2_100_noise,datasets/AR-DAVID/Messaging_ColorFringes_Level002.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,8.904709815979004,9.581248044967651,6.356838,5
Messaging_ColorFringes_l2_10_noise,datasets/AR-DAVID/Messaging_ColorFringes_Level002.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,8.380062103271484,9.404179334640503,6.3575287,5
Messaging_ColorFringes_l3_100_flat,datasets/AR-DAVID/Messaging_ColorFringes_Level003.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,8.35570240020752,10.15184235572815,5.633837,5
Messaging_ColorFringes_l3_10_flat,datasets/AR-DAVID/Messaging_ColorFringes_Level003.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,7.5621185302734375,10.215646266937256,5.1135764,5
Messaging_ColorFringes_l3_100_leaves,datasets/AR-DAVID/Messaging_ColorFringes_Level003.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,8.40955638885498,9.563560724258423,5.258248,5
Messaging_ColorFringes_l3_10_leaves,datasets/AR-DAVID/Messaging_ColorFringes_Level003.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,7.58579158782959,9.98836898803711,5.3737097,5
Messaging_ColorFringes_l3_100_noise,datasets/AR-DAVID/Messaging_ColorFringes_Level003.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,8.357253074645996,9.826924800872803,5.946793,5
Messaging_ColorFringes_l3_10_noise,datasets/AR-DAVID/Messaging_ColorFringes_Level003.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,7.5659027099609375,9.897473335266113,4.9078555,5
Messaging_Contrast_l2_100_flat,datasets/AR-DAVID/Messaging_Contrast_Level002.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,9.966960906982422,9.898404836654663,9.998705,5
Messaging_Contrast_l2_10_flat,datasets/AR-DAVID/Messaging_Contrast_Level002.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,9.5910005569458,10.47973370552063,8.660979,5
Messaging_Contrast_l2_100_leaves,datasets/AR-DAVID/Messaging_Contrast_Level002.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,9.970453262329102,9.720080852508545,9.818315,5
Messaging_Contrast_l2_10_leaves,datasets/AR-DAVID/Messaging_Contrast_Level002.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,9.635405540466309,9.68567156791687,9.324652,5
Messaging_Contrast_l2_100_noise,datasets/AR-DAVID/Messaging_Contrast_Level002.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,9.967029571533203,9.727754831314087,9.906935,5
Messaging_Contrast_l2_10_noise,datasets/AR-DAVID/Messaging_Contrast_Level002.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,9.598503112792969,10.233742713928223,10.058576,5
Messaging_Contrast_l3_100_flat,datasets/AR-DAVID/Messaging_Contrast_Level003.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,9.865464210510254,9.724876165390015,9.041607,5
Messaging_Contrast_l3_10_flat,datasets/AR-DAVID/Messaging_Contrast_Level003.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,8.624910354614258,10.442725896835327,8.242192,5
Messaging_Contrast_l3_100_leaves,datasets/AR-DAVID/Messaging_Contrast_Level003.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,9.882884979248047,9.524038314819336,9.474778,5
Messaging_Contrast_l3_10_leaves,datasets/AR-DAVID/Messaging_Contrast_Level003.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,8.712349891662598,10.253792762756348,8.0931015,5
Messaging_Contrast_l3_100_noise,datasets/AR-DAVID/Messaging_Contrast_Level003.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,9.866009712219238,9.3833909034729,8.997015,5
Messaging_Contrast_l3_10_noise,datasets/AR-DAVID/Messaging_Contrast_Level003.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,8.63921070098877,9.672275066375732,8.840722,5
Messaging_Dither_l2_100_flat,datasets/AR-DAVID/Messaging_Dither_Level002.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,9.937976837158203,10.435604333877563,10.815807,5
Messaging_Dither_l2_10_flat,datasets/AR-DAVID/Messaging_Dither_Level002.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,9.884417533874512,11.214307069778442,10.5041685,5
Messaging_Dither_l2_100_leaves,datasets/AR-DAVID/Messaging_Dither_Level002.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,9.941282272338867,10.956687211990356,9.571845,5
Messaging_Dither_l2_10_leaves,datasets/AR-DAVID/Messaging_Dither_Level002.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,9.885858535766602,10.61070990562439,9.409212,5
Messaging_Dither_l2_100_noise,datasets/AR-DAVID/Messaging_Dither_Level002.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,9.938074111938477,11.171080350875854,9.631508,5
Messaging_Dither_l2_10_noise,datasets/AR-DAVID/Messaging_Dither_Level002.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,9.884647369384766,11.052022933959961,10.161595,5
Messaging_Dither_l3_100_flat,datasets/AR-DAVID/Messaging_Dither_Level003.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,9.69581127166748,11.368889331817627,9.9717655,5
Messaging_Dither_l3_10_flat,datasets/AR-DAVID/Messaging_Dither_Level003.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,9.504058837890625,10.781817436218262,8.569078,5
Messaging_Dither_l3_100_leaves,datasets/AR-DAVID/Messaging_Dither_Level003.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,9.709094047546387,12.308155298233032,8.922113,5
Messaging_Dither_l3_10_leaves,datasets/AR-DAVID/Messaging_Dither_Level003.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,9.508545875549316,11.480045318603516,8.345138,5
Messaging_Dither_l3_100_noise,datasets/AR-DAVID/Messaging_Dither_Level003.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,9.696197509765625,11.423935651779175,9.317618,5
Messaging_Dither_l3_10_noise,datasets/AR-DAVID/Messaging_Dither_Level003.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,9.504770278930664,11.156976222991943,9.463623,5
Messaging_LSNU_l2_100_flat,datasets/AR-DAVID/Messaging_LSNU_Level002.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,9.633137702941895,10.580407619476318,8.916049,5
Messaging_LSNU_l2_10_flat,datasets/AR-DAVID/Messaging_LSNU_Level002.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,9.389314651489258,9.962767124176025,9.356389,5
Messaging_LSNU_l2_100_leaves,datasets/AR-DAVID/Messaging_LSNU_Level002.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,9.652565002441406,10.193241357803345,8.10168,5
Messaging_LSNU_l2_10_leaves,datasets/AR-DAVID/Messaging_LSNU_Level002.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,9.393818855285645,9.941148281097412,8.665279,5
Messaging_LSNU_l2_100_noise,datasets/AR-DAVID/Messaging_LSNU_Level002.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,9.633702278137207,10.961180448532104,9.103247,5
Messaging_LSNU_l2_10_noise,datasets/AR-DAVID/Messaging_LSNU_Level002.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,9.390024185180664,10.70564341545105,9.352715,5
Messaging_LSNU_l3_100_flat,datasets/AR-DAVID/Messaging_LSNU_Level003.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,9.385220527648926,10.76406192779541,8.292468,5
Messaging_LSNU_l3_10_flat,datasets/AR-DAVID/Messaging_LSNU_Level003.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,9.040252685546875,9.966623067855835,8.798493,5
Messaging_LSNU_l3_100_leaves,datasets/AR-DAVID/Messaging_LSNU_Level003.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,9.413898468017578,9.915878534317017,8.213135,5
Messaging_LSNU_l3_10_leaves,datasets/AR-DAVID/Messaging_LSNU_Level003.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,9.04654312133789,10.683759927749634,7.334659,5
Messaging_LSNU_l3_100_noise,datasets/AR-DAVID/Messaging_LSNU_Level003.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,9.3860502243042,10.192020416259766,8.744397,5
Messaging_LSNU_l3_10_noise,datasets/AR-DAVID/Messaging_LSNU_Level003.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,9.041243553161621,10.288028240203857,8.403271,5
Messaging_WGNU_l2_100_flat,datasets/AR-DAVID/Messaging_WGNU_Level002.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,8.636672019958496,9.621184825897217,7.480597,5
Messaging_WGNU_l2_10_flat,datasets/AR-DAVID/Messaging_WGNU_Level002.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,7.344137668609619,9.670031309127808,8.209385,5
Messaging_WGNU_l2_100_leaves,datasets/AR-DAVID/Messaging_WGNU_Level002.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,8.73442268371582,9.821188688278198,8.57512,5
Messaging_WGNU_l2_10_leaves,datasets/AR-DAVID/Messaging_WGNU_Level002.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,7.368661880493164,9.71207070350647,8.380032,5
Messaging_WGNU_l2_100_noise,datasets/AR-DAVID/Messaging_WGNU_Level002.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,8.639551162719727,10.717543840408325,7.7871203,5
Messaging_WGNU_l2_10_noise,datasets/AR-DAVID/Messaging_WGNU_Level002.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,7.348024368286133,9.561378717422485,8.828205,5
Messaging_WGNU_l3_100_flat,datasets/AR-DAVID/Messaging_WGNU_Level003.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,8.05695629119873,9.698983669281006,7.6815677,5
Messaging_WGNU_l3_10_flat,datasets/AR-DAVID/Messaging_WGNU_Level003.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,6.766225814819336,9.8692626953125,8.419851,5
Messaging_WGNU_l3_100_leaves,datasets/AR-DAVID/Messaging_WGNU_Level003.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,8.171175956726074,9.82881784439087,8.045438,5
Messaging_WGNU_l3_10_leaves,datasets/AR-DAVID/Messaging_WGNU_Level003.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,6.7896728515625,9.79419231414795,8.26652,5
Messaging_WGNU_l3_100_noise,datasets/AR-DAVID/Messaging_WGNU_Level003.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,8.060270309448242,10.31480073928833,7.805053,5
Messaging_WGNU_l3_10_noise,datasets/AR-DAVID/Messaging_WGNU_Level003.mp4,datasets/AR-DAVID/Messaging_reference_Level001.mp4,,6.769949436187744,10.36907958984375,8.718863,5
Talking_Blur_l2_100_flat,datasets/AR-DAVID/Talking_Blur_Level002.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,9.751505851745605,13.487332344055176,9.001597,6
Talking_Blur_l2_10_flat,datasets/AR-DAVID/Talking_Blur_Level002.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,9.442123413085938,13.804272174835205,8.816516,6
Talking_Blur_l2_100_leaves,datasets/AR-DAVID/Talking_Blur_Level002.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,9.767258644104004,13.507805585861206,8.26221,6
Talking_Blur_l2_10_leaves,datasets/AR-DAVID/Talking_Blur_Level002.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,9.453378677368164,13.425303220748901,8.971661,6
Talking_Blur_l2_100_noise,datasets/AR-DAVID/Talking_Blur_Level002.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,9.751970291137695,13.695523738861084,8.092161,6
Talking_Blur_l2_10_noise,datasets/AR-DAVID/Talking_Blur_Level002.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,9.443946838378906,13.700642108917236,9.010973,6
Talking_Blur_l3_100_flat,datasets/AR-DAVID/Talking_Blur_Level003.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,9.605337142944336,13.410752534866333,7.643989,6
Talking_Blur_l3_10_flat,datasets/AR-DAVID/Talking_Blur_Level003.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,9.202143669128418,13.682201147079468,7.233871,6
Talking_Blur_l3_100_leaves,datasets/AR-DAVID/Talking_Blur_Level003.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,9.627326011657715,13.747685670852661,7.8379884,6
Talking_Blur_l3_10_leaves,datasets/AR-DAVID/Talking_Blur_Level003.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,9.216628074645996,14.597374439239502,7.051386,6
Talking_Blur_l3_100_noise,datasets/AR-DAVID/Talking_Blur_Level003.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,9.605981826782227,13.93371057510376,7.3733387,6
Talking_Blur_l3_10_noise,datasets/AR-DAVID/Talking_Blur_Level003.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,9.20449447631836,13.600092887878418,7.8720207,6
Talking_ColorFringes_l2_100_flat,datasets/AR-DAVID/Talking_ColorFringes_Level002.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,9.736668586730957,14.415820121765137,8.026742,6
Talking_ColorFringes_l2_10_flat,datasets/AR-DAVID/Talking_ColorFringes_Level002.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,9.299808502197266,14.00252628326416,8.139374,6
Talking_ColorFringes_l2_100_leaves,datasets/AR-DAVID/Talking_ColorFringes_Level002.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,9.759984016418457,13.601952075958252,8.344226,6
Talking_ColorFringes_l2_10_leaves,datasets/AR-DAVID/Talking_ColorFringes_Level002.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,9.312145233154297,13.623203992843628,7.2839975,6
Talking_ColorFringes_l2_100_noise,datasets/AR-DAVID/Talking_ColorFringes_Level002.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,9.73736572265625,13.747809886932373,8.199077,6
Talking_ColorFringes_l2_10_noise,datasets/AR-DAVID/Talking_ColorFringes_Level002.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,9.301777839660645,15.221819877624512,7.771765,6
